   3000.0     0.0000
   3050.0     0.0160
   3100.0     0.0680
   3150.0     0.1670
   3200.0     0.2870
   3250.0     0.4230
   3300.0     0.5600
   3350.0     0.6730
   3400.0     0.7720
   3450.0     0.8410
   3500.0     0.9050
   3550.0     0.9430
   3600.0     0.9810
   3650.0     0.9930
   3700.0     1.0000
   3750.0     0.9890
   3800.0     0.9160
   3850.0     0.8040
   3900.0     0.6250
   3950.0     0.4230
   4000.0     0.2380
   4050.0     0.1140
   4100.0     0.0510
   4150.0     0.0190
   4200.0     0.0000
