   5500.0     0.0000
   5600.0     0.2300
   5700.0     0.7400
   5800.0     0.9100
   5900.0     0.9800
   6000.0     1.0000
   6100.0     0.9800
   6200.0     0.9600
   6300.0     0.9300
   6400.0     0.9000
   6500.0     0.8600
   6600.0     0.8100
   6700.0     0.7800
   6800.0     0.7200
   6900.0     0.6700
   7000.0     0.6100
   7100.0     0.5600
   7200.0     0.5100
   7300.0     0.4600
   7400.0     0.4000
   7500.0     0.3500
   8000.0     0.1400
   8500.0     0.0300
   9000.0     0.0000
